"","Terms","Docs","value","category"
"32058","administrative","Cluster5",0.0105263157894737,"0.25"
"32059","admirably","Cluster5",0,"0.25"
"32060","admiration","Cluster5",0.0210526315789474,"0.25"
"32061","admission","Cluster5",0.0105263157894737,"0.25"
"32062","admissions","Cluster5",0.0105263157894737,"0.25"
"32063","admit","Cluster5",0.0315789473684211,"0.25"
"32064","admitted","Cluster5",0.0210526315789474,"0.25"
"32065","admonished","Cluster5",0.0105263157894737,"0.25"
"32066","admonishes","Cluster5",0.0105263157894737,"0.25"
"32067","admonition","Cluster5",0.0105263157894737,"0.25"
"32068","adopt","Cluster5",0.0421052631578947,"0.25"
"32069","adopted","Cluster5",0.0421052631578947,"0.25"
"32070","adoption","Cluster5",0.0631578947368421,"0.25"
"32071","adoptionbut","Cluster5",0,"0.25"
"32072","adore","Cluster5",0.0105263157894737,"0.25"
"32073","adoring","Cluster5",0,"0.25"
"32074","adorn","Cluster5",0.0105263157894737,"0.25"
"32075","advance","Cluster5",0.0210526315789474,"0.25"
"32076","advanced","Cluster5",0.0315789473684211,"0.25"
"32077","advancement","Cluster5",0.0315789473684211,"0.25"
"32078","advances","Cluster5",0,"0.25"
"32079","advancewhile","Cluster5",0,"0.25"
"32080","advancing","Cluster5",0.0105263157894737,"0.25"
"32081","advantage","Cluster5",0.0315789473684211,"0.25"
"32082","advantageous","Cluster5",0,"0.25"
"32083","advantageously","Cluster5",0.0105263157894737,"0.25"
"32084","advantages","Cluster5",0.0210526315789474,"0.25"
"32085","adventure","Cluster5",0,"0.25"
"32086","adventureone","Cluster5",0,"0.25"
"32087","adversaries","Cluster5",0,"0.25"
"32088","adversary","Cluster5",0,"0.25"
"32089","adverse","Cluster5",0.0105263157894737,"0.25"
"32090","advice","Cluster5",0.0210526315789474,"0.25"
"32091","advisable","Cluster5",0,"0.25"
"32092","advisers","Cluster5",0,"0.25"
"32093","advisory","Cluster5",0,"0.25"
"32094","advocacy","Cluster5",0,"0.25"
"32095","advocated","Cluster5",0,"0.25"
"32096","advocates","Cluster5",0.0105263157894737,"0.25"
"32097","aegis","Cluster5",0.0105263157894737,"0.25"
"32098","affairs","Cluster5",0.0421052631578947,"0.25"
"32099","affairsi","Cluster5",0.0105263157894737,"0.25"
"32100","affairsno","Cluster5",0,"0.25"
"32101","affect","Cluster5",0,"0.25"
"32102","affected","Cluster5",0.0105263157894737,"0.25"
"32103","affecting","Cluster5",0,"0.25"
"32104","affection","Cluster5",0.0210526315789474,"0.25"
"32105","affectionate","Cluster5",0.0315789473684211,"0.25"
"32106","affections","Cluster5",0.0315789473684211,"0.25"
"32107","affectionsthat","Cluster5",0,"0.25"
"32108","affirm","Cluster5",0,"0.25"
"32109","affirmation","Cluster5",0,"0.25"
"32110","affirmations","Cluster5",0,"0.25"
"32111","affirmed","Cluster5",0,"0.25"
"32112","affirms","Cluster5",0,"0.25"
"32113","affliction","Cluster5",0,"0.25"
"32114","afford","Cluster5",0.0105263157894737,"0.25"
"32115","afforded","Cluster5",0.0105263157894737,"0.25"
"32116","affording","Cluster5",0.0210526315789474,"0.25"
"32117","afghanistan","Cluster5",0,"0.25"
"32118","afraid","Cluster5",0,"0.25"
"32119","africa","Cluster5",0,"0.25"
"32120","african","Cluster5",0.0105263157894737,"0.25"
"32121","africanamericans","Cluster5",0,"0.25"
"32122","after","Cluster5",0,"0.25"
"32123","again","Cluster5",0,"0.25"
"32124","againand","Cluster5",0,"0.25"
"32125","againbut","Cluster5",0,"0.25"
"32126","againnot","Cluster5",0,"0.25"
"32127","againwe","Cluster5",0,"0.25"
"32128","againyour","Cluster5",0,"0.25"
"32129","aged","Cluster5",0.0105263157894737,"0.25"
"32130","agencies","Cluster5",0,"0.25"
"32131","agency","Cluster5",0.0210526315789474,"0.25"
"32132","agent","Cluster5",0.0105263157894737,"0.25"
"32133","agents","Cluster5",0.0105263157894737,"0.25"
"32134","ages","Cluster5",0.0421052631578947,"0.25"
"32135","aggrandizement","Cluster5",0.0105263157894737,"0.25"
"32136","aggravated","Cluster5",0.0105263157894737,"0.25"
"32137","aggravation","Cluster5",0.0105263157894737,"0.25"
"32138","aggregate","Cluster5",0.0105263157894737,"0.25"
"32139","aggression","Cluster5",0.0210526315789474,"0.25"
"32140","aggressionour","Cluster5",0,"0.25"
"32141","aggressor","Cluster5",0,"0.25"
"32142","aggressors","Cluster5",0,"0.25"
"32143","agitate","Cluster5",0,"0.25"
"32144","agitating","Cluster5",0,"0.25"
"32145","agitation","Cluster5",0.0105263157894737,"0.25"
"32146","agoi","Cluster5",0,"0.25"
"32147","agonizing","Cluster5",0,"0.25"
"32148","agony","Cluster5",0,"0.25"
"32149","agothe","Cluster5",0,"0.25"
"32150","agree","Cluster5",0.0105263157894737,"0.25"
"32151","agreeably","Cluster5",0.0105263157894737,"0.25"
"32152","agreed","Cluster5",0.0105263157894737,"0.25"
"32153","agreement","Cluster5",0,"0.25"
"32154","agreements","Cluster5",0,"0.25"
"32155","agricultural","Cluster5",0,"0.25"
"32156","agriculture","Cluster5",0.0210526315789474,"0.25"
"32157","ahead","Cluster5",0,"0.25"
"32158","aheadtrue","Cluster5",0,"0.25"
"32159","aided","Cluster5",0,"0.25"
"32160","aids","Cluster5",0.0105263157894737,"0.25"
"32161","aidthe","Cluster5",0,"0.25"
"32162","aimed","Cluster5",0,"0.25"
"32163","aims","Cluster5",0,"0.25"
"32164","airports","Cluster5",0,"0.25"
"32165","alamo","Cluster5",0,"0.25"
"32166","alarm","Cluster5",0.0210526315789474,"0.25"
"32167","alarmed","Cluster5",0.0105263157894737,"0.25"
"32168","alert","Cluster5",0,"0.25"
"32169","alien","Cluster5",0,"0.25"
"32170","alienate","Cluster5",0.0105263157894737,"0.25"
"32171","alienation","Cluster5",0.0105263157894737,"0.25"
"32172","aliens","Cluster5",0,"0.25"
"32173","alike","Cluster5",0.0105263157894737,"0.25"
"32174","alikethose","Cluster5",0,"0.25"
"32175","alive","Cluster5",0,"0.25"
"32176","allayed","Cluster5",0.0105263157894737,"0.25"
"32177","allegation","Cluster5",0,"0.25"
"32178","allegations","Cluster5",0,"0.25"
"32179","alleged","Cluster5",0.0210526315789474,"0.25"
"32180","allegiance","Cluster5",0,"0.25"
"32181","alleviate","Cluster5",0.0105263157894737,"0.25"
"32182","alliance","Cluster5",0.0105263157894737,"0.25"
"32183","alliances","Cluster5",0,"0.25"
"32184","allied","Cluster5",0.0105263157894737,"0.25"
"32185","allies","Cluster5",0.0210526315789474,"0.25"
"32186","allocating","Cluster5",0,"0.25"
"32187","allor","Cluster5",0.0105263157894737,"0.25"
"32188","allotted","Cluster5",0.0315789473684211,"0.25"
"32189","allow","Cluster5",0.0105263157894737,"0.25"
"32190","allowed","Cluster5",0.0105263157894737,"0.25"
"32191","allowing","Cluster5",0,"0.25"
"32192","allows","Cluster5",0,"0.25"
"32193","allrelying","Cluster5",0,"0.25"
"32194","allude","Cluster5",0.0105263157894737,"0.25"
"32195","alluring","Cluster5",0.0105263157894737,"0.25"
"32196","allusion","Cluster5",0.0105263157894737,"0.25"
"32197","ally","Cluster5",0,"0.25"
"32198","almighty","Cluster5",0.0421052631578947,"0.25"
"32199","almost","Cluster5",0.0210526315789474,"0.25"
"32200","alone","Cluster5",0.0315789473684211,"0.25"
"32201","along","Cluster5",0.0105263157894737,"0.25"
"32202","alongside","Cluster5",0,"0.25"
"32203","already","Cluster5",0.0105263157894737,"0.25"
"32204","altarbrightens","Cluster5",0,"0.25"
"32205","alter","Cluster5",0,"0.25"
"32206","alteration","Cluster5",0.0210526315789474,"0.25"
"32207","altercation","Cluster5",0.0105263157894737,"0.25"
"32208","altered","Cluster5",0.0105263157894737,"0.25"
"32209","alternative","Cluster5",0.0105263157894737,"0.25"
"32210","although","Cluster5",0.0526315789473684,"0.25"
"32211","altogether","Cluster5",0.0105263157894737,"0.25"
"32212","altogetherwith","Cluster5",0,"0.25"
"32213","always","Cluster5",0.0315789473684211,"0.25"
"32214","amalgamated","Cluster5",0,"0.25"
"32215","amass","Cluster5",0,"0.25"
"32216","ambition","Cluster5",0.0105263157894737,"0.25"
"32217","ambitionpersonally","Cluster5",0,"0.25"
"32218","ambitions","Cluster5",0,"0.25"
"32219","ambitious","Cluster5",0,"0.25"
"32220","amen","Cluster5",0,"0.25"
"32221","amendatory","Cluster5",0.0105263157894737,"0.25"
"32222","amended","Cluster5",0,"0.25"
"32223","amending","Cluster5",0,"0.25"
"32224","amendment","Cluster5",0.0105263157894737,"0.25"
"32225","amendmentof","Cluster5",0,"0.25"
"32226","amendments","Cluster5",0.0210526315789474,"0.25"
"32227","america","Cluster5",0.0526315789473684,"0.25"
"32228","americaamong","Cluster5",0,"0.25"
"32229","americaan","Cluster5",0,"0.25"
"32230","americain","Cluster5",0,"0.25"
"32231","american","Cluster5",0.147368421052632,"0.25"
"32232","americanis","Cluster5",0,"0.25"
"32233","americans","Cluster5",0,"0.25"
"32234","americansand","Cluster5",0,"0.25"
"32235","americansborn","Cluster5",0,"0.25"
"32236","americansfor","Cluster5",0,"0.25"
"32237","americansgod","Cluster5",0,"0.25"
"32238","americanwe","Cluster5",0,"0.25"
"32239","americaprevious","Cluster5",0.0105263157894737,"0.25"
"32240","americas","Cluster5",0,"0.25"
"32241","americathe","Cluster5",0,"0.25"
"32242","americato","Cluster5",0,"0.25"
"32243","americawe","Cluster5",0,"0.25"
"32244","amiable","Cluster5",0.0210526315789474,"0.25"
"32245","amicable","Cluster5",0.0105263157894737,"0.25"
"32246","amidst","Cluster5",0.0105263157894737,"0.25"
"32247","amity","Cluster5",0.0105263157894737,"0.25"
"32248","among","Cluster5",0.126315789473684,"0.25"
"32249","amongst","Cluster5",0.0210526315789474,"0.25"
"32250","amount","Cluster5",0.0421052631578947,"0.25"
"32251","ample","Cluster5",0,"0.25"
"32252","amply","Cluster5",0.0105263157894737,"0.25"
"32253","anarchy","Cluster5",0.0105263157894737,"0.25"
"32254","ancestors","Cluster5",0.0210526315789474,"0.25"
"32255","anchor","Cluster5",0,"0.25"
"32256","ancient","Cluster5",0.0315789473684211,"0.25"
"32257","andes","Cluster5",0,"0.25"
"32258","andthat","Cluster5",0,"0.25"
"32259","anew","Cluster5",0,"0.25"
"32260","anewremembering","Cluster5",0,"0.25"
"32261","angel","Cluster5",0.0105263157894737,"0.25"
"32262","angels","Cluster5",0,"0.25"
"32263","anger","Cluster5",0,"0.25"
"32264","angry","Cluster5",0,"0.25"
"32265","anguish","Cluster5",0,"0.25"
"32266","anguished","Cluster5",0,"0.25"
"32267","animated","Cluster5",0.0315789473684211,"0.25"
"32268","animates","Cluster5",0.0105263157894737,"0.25"
"32269","animation","Cluster5",0.0105263157894737,"0.25"
"32270","animosities","Cluster5",0.0315789473684211,"0.25"
"32271","animosity","Cluster5",0.0105263157894737,"0.25"
"32272","annals","Cluster5",0.0210526315789474,"0.25"
"32273","annihilation","Cluster5",0.0105263157894737,"0.25"
"32274","anniversary","Cluster5",0,"0.25"
"32275","announced","Cluster5",0,"0.25"
"32276","annual","Cluster5",0.0105263157894737,"0.25"
"32277","annually","Cluster5",0.0105263157894737,"0.25"
"32278","annul","Cluster5",0.0105263157894737,"0.25"
"32279","another","Cluster5",0.0947368421052632,"0.25"
"32280","anotherthere","Cluster5",0,"0.25"
"32281","anotheruntil","Cluster5",0,"0.25"
"32282","answer","Cluster5",0,"0.25"
"32283","answered","Cluster5",0,"0.25"
"32284","antagonist","Cluster5",0.0210526315789474,"0.25"
"32285","anthony","Cluster5",0.0105263157894737,"0.25"
"32286","anticipate","Cluster5",0,"0.25"
"32287","anticipated","Cluster5",0.0210526315789474,"0.25"
"32288","anticipating","Cluster5",0,"0.25"
"32289","anticipation","Cluster5",0.0105263157894737,"0.25"
"32290","antifederal","Cluster5",0.0105263157894737,"0.25"
"32291","antipathies","Cluster5",0.0105263157894737,"0.25"
"32292","antiphilosophists","Cluster5",0,"0.25"
"32293","antiquity","Cluster5",0.0105263157894737,"0.25"
"32294","antirepublican","Cluster5",0,"0.25"
"32295","antitrust","Cluster5",0,"0.25"
"32296","ants","Cluster5",0,"0.25"
"32297","anxieties","Cluster5",0.0105263157894737,"0.25"
"32298","anxiety","Cluster5",0.0315789473684211,"0.25"
"32299","anxious","Cluster5",0,"0.25"
"32300","anxiously","Cluster5",0.0105263157894737,"0.25"
"32301","anybody","Cluster5",0,"0.25"
"32302","anymore","Cluster5",0,"0.25"
"32303","anyone","Cluster5",0.0210526315789474,"0.25"
"32304","anythe","Cluster5",0,"0.25"
"32305","anything","Cluster5",0.0631578947368421,"0.25"
"32306","anywhere","Cluster5",0,"0.25"
"32307","apart","Cluster5",0,"0.25"
"32308","apathy","Cluster5",0,"0.25"
"32309","apollo","Cluster5",0,"0.25"
"32310","apologize","Cluster5",0,"0.25"
"32311","apology","Cluster5",0.0105263157894737,"0.25"
"32312","appalachia","Cluster5",0,"0.25"
"32313","appalling","Cluster5",0.0105263157894737,"0.25"
"32314","apparently","Cluster5",0.0105263157894737,"0.25"
"32315","appeal","Cluster5",0,"0.25"
"32316","appealthat","Cluster5",0,"0.25"
"32317","appear","Cluster5",0.0736842105263158,"0.25"
"32318","appearance","Cluster5",0.0105263157894737,"0.25"
"32319","appeared","Cluster5",0.0315789473684211,"0.25"
"32320","appearing","Cluster5",0,"0.25"
"32321","appears","Cluster5",0.0526315789473684,"0.25"
"32322","appeasement","Cluster5",0,"0.25"
"32323","appertain","Cluster5",0.0105263157894737,"0.25"
"32324","applauded","Cluster5",0.0105263157894737,"0.25"
"32325","applicable","Cluster5",0,"0.25"
"32326","application","Cluster5",0.0315789473684211,"0.25"
"32327","applied","Cluster5",0.0315789473684211,"0.25"
"32328","applies","Cluster5",0,"0.25"
"32329","apply","Cluster5",0.0315789473684211,"0.25"
"32330","applying","Cluster5",0,"0.25"
"32331","appoint","Cluster5",0,"0.25"
"32332","appointed","Cluster5",0.0105263157894737,"0.25"
"32333","appointedfinally","Cluster5",0,"0.25"
"32334","appointee","Cluster5",0,"0.25"
"32335","appointing","Cluster5",0.0105263157894737,"0.25"
"32336","appointment","Cluster5",0.0315789473684211,"0.25"
"32337","appointments","Cluster5",0,"0.25"
"32338","appraise","Cluster5",0,"0.25"
"32339","appreciate","Cluster5",0,"0.25"
"32340","appreciating","Cluster5",0,"0.25"
"32341","appreciation","Cluster5",0.0105263157894737,"0.25"
"32342","appreciative","Cluster5",0,"0.25"
"32343","apprehend","Cluster5",0.0105263157894737,"0.25"
"32344","apprehension","Cluster5",0.0105263157894737,"0.25"
"32345","apprehensions","Cluster5",0.0105263157894737,"0.25"
"32346","apprehensive","Cluster5",0.0105263157894737,"0.25"
"32347","approach","Cluster5",0,"0.25"
"32348","approached","Cluster5",0,"0.25"
"32349","approaches","Cluster5",0.0105263157894737,"0.25"
"32350","approaching","Cluster5",0,"0.25"
"32351","approbation","Cluster5",0.0210526315789474,"0.25"
"32352","appropriate","Cluster5",0.0210526315789474,"0.25"
"32353","appropriation","Cluster5",0.0105263157894737,"0.25"
"32354","appropriations","Cluster5",0,"0.25"
"32355","approval","Cluster5",0,"0.25"
"32356","approvalin","Cluster5",0,"0.25"
"32357","approve","Cluster5",0,"0.25"
"32358","approved","Cluster5",0.0105263157894737,"0.25"
"32359","approvedthe","Cluster5",0,"0.25"
"32360","approving","Cluster5",0.0105263157894737,"0.25"
"32361","approximated","Cluster5",0.0105263157894737,"0.25"
"32362","april","Cluster5",0,"0.25"
"32363","aqueducts","Cluster5",0.0105263157894737,"0.25"
"32364","arbitrarily","Cluster5",0,"0.25"
"32365","arbitration","Cluster5",0,"0.25"
"32366","archibald","Cluster5",0,"0.25"
"32367","archipelago","Cluster5",0,"0.25"
"32368","architects","Cluster5",0.0105263157894737,"0.25"
"32369","ardent","Cluster5",0.0526315789473684,"0.25"
"32370","ardor","Cluster5",0.0105263157894737,"0.25"
"32371","arduous","Cluster5",0.0421052631578947,"0.25"
"32372","area","Cluster5",0,"0.25"
"32373","areas","Cluster5",0,"0.25"
"32374","arebut","Cluster5",0,"0.25"
"32375","argonne","Cluster5",0,"0.25"
"32376","argue","Cluster5",0,"0.25"
"32377","argument","Cluster5",0.0210526315789474,"0.25"
"32378","arguments","Cluster5",0,"0.25"
"32379","arid","Cluster5",0,"0.25"
"32380","aright","Cluster5",0,"0.25"
"32381","arightyet","Cluster5",0,"0.25"
"32382","arise","Cluster5",0.0315789473684211,"0.25"
"32383","arisen","Cluster5",0.0105263157894737,"0.25"
"32384","arises","Cluster5",0.0105263157894737,"0.25"
"32385","arising","Cluster5",0.0210526315789474,"0.25"
"32386","aristocracy","Cluster5",0.0421052631578947,"0.25"
"32387","arlington","Cluster5",0,"0.25"
"32388","armament","Cluster5",0,"0.25"
"32389","armaments","Cluster5",0,"0.25"
"32390","armed","Cluster5",0.0315789473684211,"0.25"
"32391","armies","Cluster5",0.0526315789473684,"0.25"
"32392","arms","Cluster5",0.0105263157894737,"0.25"
"32393","armsand","Cluster5",0,"0.25"
"32394","army","Cluster5",0.0105263157894737,"0.25"
"32395","around","Cluster5",0,"0.25"
"32396","arraignment","Cluster5",0,"0.25"
"32397","arrange","Cluster5",0,"0.25"
"32398","arrangement","Cluster5",0.0105263157894737,"0.25"
"32399","arrangements","Cluster5",0,"0.25"
"32400","arrest","Cluster5",0.0105263157894737,"0.25"
"32401","arresting","Cluster5",0.0210526315789474,"0.25"
"32402","arrive","Cluster5",0.0105263157894737,"0.25"
"32403","arrived","Cluster5",0,"0.25"
"32404","arrives","Cluster5",0,"0.25"
"32405","arrogance","Cluster5",0,"0.25"
"32406","arrogate","Cluster5",0,"0.25"
"32407","arsenal","Cluster5",0,"0.25"
"32408","arsenals","Cluster5",0.0105263157894737,"0.25"
"32409","article","Cluster5",0.0315789473684211,"0.25"
"32410","articles","Cluster5",0.0105263157894737,"0.25"
"32411","articulated","Cluster5",0,"0.25"
"32412","artifice","Cluster5",0.0105263157894737,"0.25"
"32413","artificial","Cluster5",0,"0.25"
"32414","artificially","Cluster5",0,"0.25"
"32415","artillery","Cluster5",0,"0.25"
"32416","artists","Cluster5",0.0105263157894737,"0.25"
"32417","arts","Cluster5",0,"0.25"
"32418","ascendancy","Cluster5",0,"0.25"
"32419","ascertain","Cluster5",0.0105263157894737,"0.25"
"32420","ascertained","Cluster5",0.0105263157894737,"0.25"
"32421","ascertaining","Cluster5",0.0105263157894737,"0.25"
"32422","ascribe","Cluster5",0,"0.25"
"32423","ascribed","Cluster5",0.0105263157894737,"0.25"
"32424","ashamed","Cluster5",0,"0.25"
"32425","asia","Cluster5",0.0105263157894737,"0.25"
"32426","asiatic","Cluster5",0,"0.25"
"32427","aside","Cluster5",0,"0.25"
"32428","asked","Cluster5",0.0105263157894737,"0.25"
"32429","asking","Cluster5",0,"0.25"
"32430","asknot","Cluster5",0,"0.25"
"32431","asks","Cluster5",0,"0.25"
"32432","asleep","Cluster5",0,"0.25"
"32433","aspect","Cluster5",0.0105263157894737,"0.25"
"32434","aspects","Cluster5",0,"0.25"
"32435","aspiration","Cluster5",0,"0.25"
"32436","aspirationmust","Cluster5",0,"0.25"
"32437","aspirations","Cluster5",0.0105263157894737,"0.25"
"32438","aspire","Cluster5",0,"0.25"
"32439","aspires","Cluster5",0,"0.25"
"32440","assail","Cluster5",0,"0.25"
"32441","assault","Cluster5",0,"0.25"
"32442","assemblage","Cluster5",0.0105263157894737,"0.25"
"32443","assemble","Cluster5",0,"0.25"
"32444","assembled","Cluster5",0.0421052631578947,"0.25"
"32445","assembly","Cluster5",0.0315789473684211,"0.25"
"32446","assent","Cluster5",0.0105263157894737,"0.25"
"32447","assert","Cluster5",0,"0.25"
"32448","asserted","Cluster5",0,"0.25"
"32449","assertion","Cluster5",0,"0.25"
"32450","asserts","Cluster5",0,"0.25"
"32451","assessed","Cluster5",0,"0.25"
"32452","assessing","Cluster5",0,"0.25"
"32453","assigned","Cluster5",0.0421052631578947,"0.25"
"32454","assigns","Cluster5",0.0105263157894737,"0.25"
"32455","assist","Cluster5",0.0105263157894737,"0.25"
"32456","assistance","Cluster5",0.0105263157894737,"0.25"
"32457","assisted","Cluster5",0.0105263157894737,"0.25"
"32458","associated","Cluster5",0.0105263157894737,"0.25"
"32459","associates","Cluster5",0,"0.25"
"32460","association","Cluster5",0.0105263157894737,"0.25"
"32461","associations","Cluster5",0.0105263157894737,"0.25"
"32462","assuaged","Cluster5",0.0105263157894737,"0.25"
"32463","assume","Cluster5",0,"0.25"
"32464","assumed","Cluster5",0,"0.25"
"32465","assumes","Cluster5",0.0105263157894737,"0.25"
"32466","assuming","Cluster5",0.0105263157894737,"0.25"
"32467","assurance","Cluster5",0.0105263157894737,"0.25"
"32468","assurances","Cluster5",0.0105263157894737,"0.25"
"32469","assure","Cluster5",0.0315789473684211,"0.25"
"32470","assured","Cluster5",0,"0.25"
"32471","astounding","Cluster5",0,"0.25"
"32472","astray","Cluster5",0,"0.25"
"32473","astronauts","Cluster5",0,"0.25"
"32474","asunder","Cluster5",0.0105263157894737,"0.25"
"32475","asylum","Cluster5",0.0105263157894737,"0.25"
"32476","athens","Cluster5",0.0210526315789474,"0.25"
"32477","atlantic","Cluster5",0,"0.25"
"32478","atom","Cluster5",0,"0.25"
"32479","attached","Cluster5",0.0105263157894737,"0.25"
"32480","attachment","Cluster5",0.0421052631578947,"0.25"
"32481","attachments","Cluster5",0.0315789473684211,"0.25"
"32482","attack","Cluster5",0,"0.25"
"32483","attacks","Cluster5",0,"0.25"
"32484","attain","Cluster5",0,"0.25"
"32485","attained","Cluster5",0.0105263157894737,"0.25"
"32486","attainedthis","Cluster5",0,"0.25"
"32487","attainment","Cluster5",0.0105263157894737,"0.25"
"32488","attainments","Cluster5",0,"0.25"
"32489","attempt","Cluster5",0.0421052631578947,"0.25"
"32490","attempted","Cluster5",0,"0.25"
"32491","attemptedi","Cluster5",0,"0.25"
"32492","attempting","Cluster5",0,"0.25"
"32493","attempts","Cluster5",0.0105263157894737,"0.25"
"32494","attend","Cluster5",0.0105263157894737,"0.25"
"32495","attended","Cluster5",0.0105263157894737,"0.25"
"32496","attending","Cluster5",0.0105263157894737,"0.25"
"32497","attention","Cluster5",0.0736842105263158,"0.25"
"32498","attentionmatters","Cluster5",0,"0.25"
"32499","attest","Cluster5",0,"0.25"
"32500","attitude","Cluster5",0.0105263157894737,"0.25"
"32501","attitudes","Cluster5",0,"0.25"
"32502","attorneys","Cluster5",0,"0.25"
"32503","attributable","Cluster5",0.0210526315789474,"0.25"
"32504","attributed","Cluster5",0.0105263157894737,"0.25"
"32505","attributes","Cluster5",0.0105263157894737,"0.25"
"32506","attributing","Cluster5",0.0105263157894737,"0.25"
"32507","audacity","Cluster5",0,"0.25"
"32508","audience","Cluster5",0,"0.25"
"32509","aught","Cluster5",0,"0.25"
"32510","auguring","Cluster5",0,"0.25"
"32511","august","Cluster5",0.0210526315789474,"0.25"
"32512","auspices","Cluster5",0,"0.25"
"32513","auspiciously","Cluster5",0.0105263157894737,"0.25"
"32514","author","Cluster5",0.0105263157894737,"0.25"
"32515","authoritative","Cluster5",0,"0.25"
"32516","authorities","Cluster5",0.0526315789473684,"0.25"
"32517","authority","Cluster5",0.115789473684211,"0.25"
"32518","authorized","Cluster5",0,"0.25"
"32519","authorizing","Cluster5",0.0105263157894737,"0.25"
"32520","authors","Cluster5",0.0105263157894737,"0.25"
"32521","autocratic","Cluster5",0,"0.25"
"32522","autonomy","Cluster5",0,"0.25"
"32523","auxiliaries","Cluster5",0.0105263157894737,"0.25"
"32524","avail","Cluster5",0.0105263157894737,"0.25"
"32525","availability","Cluster5",0,"0.25"
"32526","available","Cluster5",0,"0.25"
"32527","availsocial","Cluster5",0,"0.25"
"32528","avenues","Cluster5",0,"0.25"
"32529","aver","Cluster5",0.0105263157894737,"0.25"
"32530","avert","Cluster5",0,"0.25"
"32531","avoid","Cluster5",0.0105263157894737,"0.25"
"32532","avoidance","Cluster5",0,"0.25"
"32533","avoided","Cluster5",0,"0.25"
"32534","avoiding","Cluster5",0.0105263157894737,"0.25"
"32535","await","Cluster5",0.0105263157894737,"0.25"
"32536","awaited","Cluster5",0,"0.25"
"32537","awaits","Cluster5",0,"0.25"
"32538","awake","Cluster5",0,"0.25"
"32539","awaken","Cluster5",0.0105263157894737,"0.25"
"32540","awakened","Cluster5",0.0105263157894737,"0.25"
"32541","awakens","Cluster5",0,"0.25"
"32542","aware","Cluster5",0,"0.25"
"32543","away","Cluster5",0.0315789473684211,"0.25"
"32544","awesome","Cluster5",0,"0.25"
"32545","awful","Cluster5",0.0105263157894737,"0.25"
"32546","back","Cluster5",0.0105263157894737,"0.25"
"32547","background","Cluster5",0,"0.25"
"32548","backgrounds","Cluster5",0,"0.25"
"32549","backs","Cluster5",0,"0.25"
"32550","backward","Cluster5",0,"0.25"
"32551","bacteria","Cluster5",0,"0.25"
"32552","badge","Cluster5",0.0105263157894737,"0.25"
"32553","badly","Cluster5",0,"0.25"
"32554","baffled","Cluster5",0,"0.25"
"32555","baggage","Cluster5",0,"0.25"
"32556","baker","Cluster5",0,"0.25"
"32557","balance","Cluster5",0,"0.25"
"32558","balanced","Cluster5",0,"0.25"
"32559","balances","Cluster5",0,"0.25"
"32560","balk","Cluster5",0,"0.25"
"32561","ballot","Cluster5",0,"0.25"
"32562","balm","Cluster5",0.0105263157894737,"0.25"
"32563","band","Cluster5",0,"0.25"
"32564","baneful","Cluster5",0.0105263157894737,"0.25"
"32565","banished","Cluster5",0,"0.25"
"32566","banishment","Cluster5",0.0105263157894737,"0.25"
"32567","bank","Cluster5",0,"0.25"
"32568","banking","Cluster5",0.0105263157894737,"0.25"
"32569","bankrupt","Cluster5",0,"0.25"
"32570","banks","Cluster5",0,"0.25"
"32571","banner","Cluster5",0,"0.25"
"32572","barbarians","Cluster5",0.0105263157894737,"0.25"
"32573","barbershop","Cluster5",0,"0.25"
"32574","barely","Cluster5",0,"0.25"
"32575","bargain","Cluster5",0,"0.25"
"32576","barriers","Cluster5",0,"0.25"
"32577","bartered","Cluster5",0,"0.25"
"32578","base","Cluster5",0,"0.25"
"32579","based","Cluster5",0,"0.25"
"32580","basic","Cluster5",0,"0.25"
"32581","basis","Cluster5",0.0105263157894737,"0.25"
"32582","bastion","Cluster5",0,"0.25"
"32583","batavian","Cluster5",0.0105263157894737,"0.25"
"32584","battalion","Cluster5",0,"0.25"
"32585","battalions","Cluster5",0,"0.25"
"32586","battle","Cluster5",0,"0.25"
"32587","battlefield","Cluster5",0,"0.25"
"32588","battlefields","Cluster5",0,"0.25"
"32589","beach","Cluster5",0,"0.25"
"32590","beachhead","Cluster5",0,"0.25"
"32591","beacon","Cluster5",0,"0.25"
"32592","bear","Cluster5",0.0105263157894737,"0.25"
"32593","bearing","Cluster5",0.0210526315789474,"0.25"
"32594","bears","Cluster5",0,"0.25"
"32595","beaten","Cluster5",0,"0.25"
"32596","beatenour","Cluster5",0,"0.25"
"32597","beautiful","Cluster5",0.0105263157894737,"0.25"
"32598","beauty","Cluster5",0.0210526315789474,"0.25"
"32599","became","Cluster5",0.0210526315789474,"0.25"
"32600","because","Cluster5",0,"0.25"
"32601","beckons","Cluster5",0,"0.25"
"32602","become","Cluster5",0.126315789473684,"0.25"
"32603","becomes","Cluster5",0.0315789473684211,"0.25"
"32604","becoming","Cluster5",0.0210526315789474,"0.25"
"32605","becomingalways","Cluster5",0,"0.25"
"32606","bedrock","Cluster5",0,"0.25"
"32607","befit","Cluster5",0,"0.25"
"32608","before","Cluster5",0,"0.25"
"32609","beforea","Cluster5",0,"0.25"
"32610","beforeat","Cluster5",0,"0.25"
"32611","beforenot","Cluster5",0,"0.25"
"32612","beforesome","Cluster5",0,"0.25"
"32613","beforewe","Cluster5",0,"0.25"
